"","year","title","date","link"
"152",2023,"Governor Abbott Announces Film Friendly Texas Designation For The City Of Cameron","Feb 23","https://gov.texas.gov/news/post/governor-abbott-announces-film-friendly-texas-designation-for-the-city-of-cameron"
"153",2023,"Governor Abbott Launches Statewide Street Takeover Task Force","Feb 23","https://gov.texas.gov/news/post/governor-abbott-launches-statewide-street-takeover-task-force"
"154",2023,"Governor Abbott Outlines Priorities For Texas’ Thriving Economy","Feb 22","https://gov.texas.gov/news/post/governor-abbott-outlines-priorities-for-texas-thriving-economy"
"155",2023,"Governor Abbott, Texas Border Chairmen Discuss Border Security Strategies In Weslaco","Feb 21","https://gov.texas.gov/news/post/governor-abbott-texas-border-chairmen-discuss-border-security-strategies-in-weslaco"
"156",2023,"Governor Abbott Requests Presidential Disaster Declaration Following Severe Winter Storm","Feb 21","https://gov.texas.gov/news/post/governor-abbott-requests-presidential-disaster-declaration-following-severe-winter-storm"
"157",2023,"Governor Abbott Reappoints Brito, Long To Board Of Pardons And Paroles","Feb 21","https://gov.texas.gov/news/post/governor-abbott-reappoints-brito-long-to-board-of-pardons-and-paroles"
"158",2023,"Governor Abbott Promotes Education Freedom At Parent Empowerment Night In Temple","Feb 21","https://gov.texas.gov/news/post/governor-abbott-promotes-education-freedom-at-parent-empowerment-night-in-temple"
"159",2023,"Governor Abbott Expands Ice Storm Disaster Declaration","Feb 20","https://gov.texas.gov/news/post/governor-abbott-expands-ice-storm-disaster-declaration"
"160",2023,"Governor Abbott Renews Border Security Disaster Declaration In February 2023","Feb 20","https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-february-2023"
"161",2023,"Governor Abbott Renews Winter Weather Disaster Declaration In February 2023","Feb 20","https://gov.texas.gov/news/post/governor-abbott-renews-winter-weather-disaster-declaration-in-february-2023"
"162",2023,"Governor Abbott Appoints Long To Public Safety Commission","Feb 17","https://gov.texas.gov/news/post/governor-abbott-appoints-long-to-public-safety-commission"
"163",2023,"Governor Abbott Appoints Harbin To State Commission On Judicial Conduct","Feb 17","https://gov.texas.gov/news/post/governor-abbott-appoints-harbin-to-state-commission-on-judicial-conduct"
"164",2023,"Operation Lone Star Apprehends Over 350,000 Illegal Immigrants","Feb 17","https://gov.texas.gov/news/post/operation-lone-star-apprehends-over-350000-illegal-immigrants"
"165",2023,"Governor Abbott’s 2023 State Of The State Address At Noveon Magnetics","Feb 16","https://gov.texas.gov/news/post/governor-abbotts-2023-state-of-the-state-address-at-noveon-magnetics"
"166",2023,"Governor Abbott Announces Fighting The Fentanyl Crisis As Emergency Item","Feb 16","https://gov.texas.gov/news/post/governor-abbott-announces-fighting-the-fentanyl-crisis-as-emergency-item"
"167",2023,"Governor Abbott Announces Securing The Border As Emergency Item","Feb 16","https://gov.texas.gov/news/post/governor-abbott-announces-securing-the-border-as-emergency-item"
"168",2023,"Governor Abbott Announces Ending Revolving Door Bail As Emergency Item","Feb 16","https://gov.texas.gov/news/post/governor-abbott-announces-ending-revolving-door-bail-as-emergency-item"
"169",2023,"Governor Abbott Announces School Safety As Emergency Item","Feb 16","https://gov.texas.gov/news/post/governor-abbott-announces-school-safety-as-emergency-item"
"170",2023,"Governor Abbott Announces Education Freedom As Emergency Item","Feb 16","https://gov.texas.gov/news/post/governor-abbott-announces-education-freedom-for-all-texans-as-emergency-item"
"171",2023,"Governor Abbott Announces Ending COVID Restrictions Forever As Emergency Item","Feb 16","https://gov.texas.gov/news/post/governor-abbott-announces-ending-covid-restrictions-forever-as-emergency-item"
"172",2023,"Governor Abbott Announces Cutting Property Taxes As Emergency Item","Feb 16","https://gov.texas.gov/news/post/governor-abbott-announces-cutting-property-taxes-as-emergency-item"
"173",2023,"Governor Abbott Appoints Teegardin As 110th Judicial District Attorney","Feb 15","https://gov.texas.gov/news/post/governor-abbott-appoints-teegardin-as-110th-judicial-district-attorney"
"174",2023,"Governor Abbott Highlights Ongoing Support For Texas Small Businesses","Feb 14","https://gov.texas.gov/news/post/governor-abbott-highlights-ongoing-support-for-texas-small-businesses"
"175",2023,"Governor Abbott Reappoints Beck, Goldberg To Texas Holocaust, Genocide, And Antisemitism Advisory Commission","Feb 14","https://gov.texas.gov/news/post/governor-abbott-reappoints-beck-goldberg-to-texas-holocaust-genocide-and-antisemitism-advisory-commission"
"176",2023,"Governor Abbott Renews COVID-19 Disaster Declaration In February 2023","Feb 14","https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-february-2023"
"177",2023,"Governor Abbott Appoints Ahsan To Appraisal Management Companies Advisory Committee","Feb 13","https://gov.texas.gov/news/post/governor-abbott-appoints-ahsan-to-appraisal-management-companies-advisory-committee"
"178",2023,"Governor Abbott Reappoints Five To Texas Military Preparedness Commission","Feb 13","https://gov.texas.gov/news/post/governor-abbott-reappoints-five-to-texas-military-preparedness-commission"
"179",2023,"Governor Abbott Reappoints Hodge To Sulphur Regional Mobility Authority","Feb 13","https://gov.texas.gov/news/post/governor-abbott-reappoints-hodge-sulphur-regional-mobility-authority"
"180",2023,"Governor Abbott Reappoints Wilson To Camino Real Regional Mobility Authority","Feb 13","https://gov.texas.gov/news/post/governor-abbott-reappoints-wilson-to-camino-real-regional-mobility-authority-2"
"181",2023,"Governor Abbott Releases Texas Music Industry Economic Impact Report","Feb 13","https://gov.texas.gov/news/post/governor-abbott-releases-texas-music-industry-economic-impact-report"
"182",2023,"Governor Abbott Reappoints Turk-Zaafran To Texas Historical Records Advisory Board","Feb 13","https://gov.texas.gov/news/post/governor-abbott-reappoints-turk-zaafran-to-texas-historical-records-advisory-board"
"183",2023,"Governor Abbott Announces City Of Granbury As 40th Music Friendly Texas Certified Community","Feb 10","https://gov.texas.gov/news/post/governor-abbott-announces-city-of-granbury-as-40th-music-friendly-texas-certified-community"
"184",2023,"Governor Abbott Reappoints McKethan To Industry-Based Certification Advisory Council","Feb 10","https://gov.texas.gov/news/post/governor-abbott-reappoints-mckethan-to-industry-based-certification-advisory-council"
"185",2023,"Operation Lone Star Busts Mexican Drug Cartels’ Expanding Reach","Feb 10","https://gov.texas.gov/news/post/operation-lone-star-busts-mexican-drug-cartels-expanding-reach"
"186",2023,"The Governor’s Committee To Support The Military Releases 2022 Report","Feb 9","https://gov.texas.gov/news/post/the-governors-committee-to-support-the-military-releases-2022-report"
"187",2023,"Governor Abbott Honors Exceptional Texas Teacher At Nederland ISD","Feb 9","https://gov.texas.gov/news/post/governor-abbott-honors-exceptional-texas-teacher-at-nederland-isd"
"188",2023,"Governor Abbott Celebrates 100 Years Of State Parks In Texas","Feb 8","https://gov.texas.gov/news/post/governor-abbott-celebrates-100-years-of-state-parks-in-texas"
"189",2023,"Governor Abbott Announces Over $245,000 Job Training Grant To Workforce Solutions Rural Capital Area","Feb 8","https://gov.texas.gov/news/post/governor-abbott-announces-over-245000-job-training-grant-to-workforce-solutions-rural-capital-area"
"190",2023,"Governor Abbott Reappoints Phillips To Red River Compact Commission","Feb 8","https://gov.texas.gov/news/post/governor-abbott-reappoints-phillips-to-red-river-compact-commission"
"191",2023,"Governor Abbott Reappoints Tate To Pecos River Compact Commission","Feb 8","https://gov.texas.gov/news/post/governor-abbott-reappoints-tate-to-pecos-river-compact-commission"
"192",2023,"Governor Abbott Statement On President Biden’s State Of The Union Address","Feb 7","https://gov.texas.gov/news/post/governor-abbott-statement-on-president-bidens-state-of-the-union-address"
"193",2023,"Governor Abbott Appoints Luckey To Podiatric Medical Examiners Advisory Board","Feb 7","https://gov.texas.gov/news/post/governor-abbott-appoints-luckey-to-podiatric-medical-examiners-advisory-board"
"194",2023,"Governor Abbott Appoints Cox, Ortiz To Texas Council On Sex Offender Treatment","Feb 7","https://gov.texas.gov/news/post/governor-abbott-appoints-cox-ortiz-to-texas-council-on-sex-offender-treatment"
"195",2023,"Governor Abbott Requests Presidential Disaster Declaration Following Severe Weather, Tornadoes In Southeast Texas","Feb 7","https://gov.texas.gov/news/post/governor-abbott-requests-presidential-disaster-declaration-following-severe-weather-tornadoes-in-southeast-texas"
"196",2023,"Governor Abbott, Nexstar Media Inc. Announce Live Statewide Telecast Of 2023 State Of The State Address","Feb 7","https://gov.texas.gov/news/post/governor-abbott-nexstar-media-inc-announce-live-statewide-telecast-of-2023-state-of-the-state-address"
"197",2023,"Governor Abbott Appoints Three To Texas Southern University Board Of Regents","Feb 6","https://gov.texas.gov/news/post/governor-abbott-appoints-three-to-texas-southern-university-board-of-regents-"
"198",2023,"Governor Abbott Reappoints Keeney To Board Of Pilot Commissioners For Harris County Ports","Feb 6","https://gov.texas.gov/news/post/governor-abbott-reappoints-keeney-to-board-of-pilot-commissioners-for-harris-county-ports"
"199",2023,"Governor Abbott Appoints Cash To Governor’s Commission For Women","Feb 6","https://gov.texas.gov/news/post/governor-abbott-appoints-cash-to-governors-commission-for-women"
"200",2023,"Governor Abbott Appoints Fulks To 470th District Court","Feb 6","https://gov.texas.gov/news/post/governor-abbott-appoints-fulks-to-470th-district-court"
"201",2023,"Governor Abbott Appoints Wysocki To 162nd District Court","Feb 6","https://gov.texas.gov/news/post/governor-abbott-appoints-wysocki-to-162nd-district-court"
"202",2023,"Governor Abbott Announces Statewide Plan Banning Use Of TikTok","Feb 6","https://gov.texas.gov/news/post/governor-abbott-announces-statewide-plan-banning-use-of-tiktok"
"203",2023,"Governor Abbott Issues Ice Storm Disaster Declaration","Feb 4","https://gov.texas.gov/news/post/governor-abbott-issues-ice-storm-disaster-declaration"
"204",2023,"Governor Abbott, HHSC Announce Final Extension Of Emergency SNAP Benefits For February 2023","Feb 3","https://gov.texas.gov/news/post/governor-abbott-hhsc-announce-final-extension-of-emergency-snap-benefits-for-february-2023"
"205",2023,"Governor Abbott Appoints Camacho As Deputy Adjutant General For Air","Feb 3","https://gov.texas.gov/news/post/governor-abbott-appoints-camacho-as-deputy-adjutant-general-for-air"
"206",2023,"Governor Abbott Proclaims February 2023 As Black History Month In Texas","Feb 3","https://gov.texas.gov/news/post/governor-abbott-proclaims-february-2023-as-black-history-month-in-texas"
"207",2023,"Governor Abbott Reappoints Richards, Thompson To Manufactured Housing Board","Feb 3","https://gov.texas.gov/news/post/governor-abbott-reappoints-richards-thompson-to-manufactured-housing-board"
"208",2023,"Governor Abbott Reappoints Rodriguez, Smith To Motor Vehicle Crime Prevention Authority","Feb 3","https://gov.texas.gov/news/post/governor-abbott-reappoints-rodriguez-smith-to-motor-vehicle-crime-prevention-authority"
"209",2023,"Governor Abbott Appoints Johnson As Injured Employee Public Counsel","Feb 3","https://gov.texas.gov/news/post/governor-abbott-appoints-johnson-as-injured-employee-public-counsel"
"210",2023,"Governor Abbott Announces Music Friendly Texas Workshop In Corpus Christi","Feb 3","https://gov.texas.gov/news/post/governor-abbott-announces-music-friendly-texas-workshop-in-corpus-christi"
"211",2023,"New Texas Border Czar Joins Operation Lone Star Mission","Feb 3","https://gov.texas.gov/news/post/new-texas-border-czar-joins-operation-lone-star-mission"
"212",2023,"Governor Abbott Highlights Talent-Strong Workforce For 21st Century","Feb 2","https://gov.texas.gov/news/post/governor-abbott-highlights-talent-strong-workforce-for-21st-century"
"213",2023,"First Lady Abbott, OneStar Foundation Announce 39th Annual Governor’s Volunteer Awards Recipients","Feb 2","https://gov.texas.gov/news/post/first-lady-abbott-onestar-foundation-announce-39th-annual-governors-volunteer-awards-recipients"
"214",2023,"Governor Abbott Urges Texans To Report Ice Storm Damage","Feb 2","https://gov.texas.gov/news/post/governor-abbott-urges-texans-to-report-ice-storm-damage"
"215",2023,"Texas Film Commission Announces New Interactive Exhibit","Feb 2","https://gov.texas.gov/news/post/texas-film-commission-announces-new-interactive-exhibit"
"216",2023,"Governor Abbott Renews Drought Disaster Declaration In March 2023","Mar 31","https://gov.texas.gov/news/post/governor-abbott-renews-drought-disaster-declaration-in-march-2023-"
"217",2023,"Governor Abbott Activates Additional Wildfire Resources Across Texas","Mar 31","https://gov.texas.gov/news/post/governor-abbott-activates-additional-wildfire-resources-across-texas"
"218",2023,"Operation Lone Star Seizes Camo-Clad Illegal Immigrants Trying To Hide","Mar 31","https://gov.texas.gov/news/post/operation-lone-star-seizes-camo-clad-illegal-immigrants-trying-to-hide"
"219",2023,"Texas Leads Nation With Fastest Economic Expansion","Mar 31","https://gov.texas.gov/news/post/texas-leads-nation-with-fastest-economic-expansion"
